county,Date,time_to_outbreak,event,hazard_score,risk_percentile
tampa,2024-05-01,12.0,0,5175.64568681697,74.03026427962489
palm_springs,2024-11-01,12.0,0,5098.085716375225,74.01960784313727
san_antonio,2024-11-01,12.0,0,5075.792619803894,74.00895140664962
nashville,2024-05-01,12.0,0,5075.690842202046,73.99829497016198
san_diego,2024-05-01,12.0,0,5067.289925699564,73.98763853367434
austin,2024-05-01,12.0,0,5041.064101199333,73.9769820971867
san_antonio,2024-05-01,12.0,0,5040.126369737766,73.96632566069906
san_diego,2024-11-01,12.0,0,5039.345995731529,73.95566922421143
saipan,2024-05-01,12.0,0,5032.602763643785,73.94501278772378
fort_myers,2024-11-01,12.0,0,5028.52306454093,73.93435635123615
austin,2024-11-01,12.0,0,5020.99999916592,73.92369991474851
salt_lake_city,2024-05-01,12.0,0,5015.337152028821,73.91304347826086
san_juan,2024-11-01,12.0,0,5011.517085035904,73.90238704177324
salt_lake_city,2024-11-01,12.0,0,5004.326064078119,73.89173060528559
kahului,2024-11-01,12.0,0,4984.73024357216,73.88107416879795
portland,2024-05-01,12.0,0,4980.1178976194715,73.87041773231032
san_juan,2024-05-01,12.0,0,4972.085637996885,73.85976129582268
melbourne,2024-05-01,12.0,0,4971.310260909914,73.84910485933503
nashville,2024-11-01,12.0,0,4970.7786436507795,73.8384484228474
oakland,2024-11-01,12.0,0,4969.99793386734,73.82779198635976
saipan,2024-11-01,12.0,0,4961.7222067212715,73.81713554987212
oakland,2024-05-01,12.0,0,4956.137257141288,73.80647911338448
san_francisco,2024-04-01,12.0,0,4953.9599768060625,73.79582267689685
san_jose,2024-05-01,12.0,0,4950.326975368707,73.78516624040921
raleigh,2024-11-01,12.0,0,4948.369679137333,73.77450980392157
newark,2024-08-01,12.0,0,4943.435897610539,73.76385336743392
palm_springs,2024-05-01,12.0,0,4936.972115124599,73.7531969309463
portland,2024-11-01,12.0,0,4934.047128966753,73.74254049445865
san_jose,2024-11-01,12.0,0,4933.338135894182,73.73188405797102
fresno,2024-05-01,12.0,0,4930.376855957889,73.72122762148338
fresno,2024-11-01,12.0,0,4929.174172192213,73.71057118499573
atlanta,2024-07-01,12.0,0,4925.517865422574,73.69991474850809
new_orleans,2024-05-01,12.0,0,4925.293537524577,73.68925831202046
ontario,2024-05-01,12.0,0,4925.205750885236,73.67860187553282
raleigh,2024-05-01,12.0,0,4924.958859350753,73.66794543904518
baltimore,2024-11-01,12.0,0,4924.50351409656,73.65728900255755
baltimore,2024-05-01,12.0,0,4923.63134376905,73.6466325660699
laguna_beach,2024-11-01,12.0,0,4922.534493522723,73.63597612958228
sacramento,2024-11-01,12.0,0,4917.409959091984,73.62531969309462
laguna_beach,2024-05-01,12.0,0,4914.053133265696,73.61466325660699
new_orleans,2024-11-01,12.0,0,4913.877962237869,73.60400682011935
ontario,2024-11-01,12.0,0,4907.811047848828,73.59335038363172
sacramento,2024-05-01,12.0,0,4906.493620203005,73.58269394714408
kona,2024-11-01,12.0,0,4906.2749942344335,73.57203751065644
west_palm_beach,2024-11-01,12.0,0,4904.537264319651,73.56138107416879
fort_myers,2024-05-01,12.0,0,4903.6577049444095,73.55072463768117
kahului,2024-05-01,12.0,0,4893.731274623652,73.54006820119352
denver,2024-06-01,12.0,0,4893.276675012551,73.52941176470588
cincinnati,2024-05-01,12.0,0,4885.038324590689,73.51875532821825
melbourne,2024-11-01,12.0,0,4883.182999311933,73.5080988917306
pittsburgh,2024-05-01,12.0,0,4880.713953046765,73.49744245524296
st._louis,2024-05-01,12.0,0,4879.300524026923,73.48678601875532
cincinnati,2024-11-01,12.0,0,4877.153982427403,73.47612958226769
pittsburgh,2024-11-01,12.0,0,4870.383626509842,73.46547314578005
st._louis,2024-11-01,12.0,0,4870.112356818758,73.45481670929242
cleveland,2024-05-01,12.0,0,4869.455946689281,73.44416027280477
washington,2024-07-01,12.0,0,4869.119013325673,73.43350383631714
newburgh,2024-05-01,12.0,0,4868.701997965271,73.4228473998295
anchorage,2024-05-01,12.0,0,4868.479632507571,73.41219096334186
mcallen,2024-11-01,12.0,0,4864.5654947354415,73.40153452685422
kauai_island,2024-11-01,12.0,0,4864.159081943804,73.39087809036658
dallas,2024-07-01,12.0,0,4863.952554487884,73.38022165387895
hartford,2024-05-01,12.0,0,4862.723361994488,73.36956521739131
newburgh,2024-11-01,12.0,0,4862.631273671266,73.35890878090366
mcallen,2024-05-01,12.0,0,4862.39835216739,73.34825234441603
sarasota,2024-11-01,12.0,0,4861.780893340686,73.33759590792839
reno,2024-05-01,12.0,0,4861.239327347723,73.32693947144075
columbus,2024-05-01,12.0,0,4860.508308948723,73.31628303495312
teterboro,2024-05-01,12.0,0,4860.15096218538,73.30562659846548
teterboro,2024-11-01,12.0,0,4860.129305650184,73.29497016197783
charleston,2024-05-01,12.0,0,4858.077786619349,73.2843137254902
indianapolis,2024-05-01,12.0,0,4858.018256784009,73.27365728900256
reno,2024-11-01,12.0,0,4857.677327234097,73.26300085251492
cleveland,2024-11-01,12.0,0,4854.458616861466,73.25234441602728
brownsville,2024-11-01,12.0,0,4853.84216627376,73.24168797953963
west_palm_beach,2024-05-01,12.0,0,4853.16632358688,73.23103154305201
hartford,2024-11-01,12.0,0,4852.7068043124855,73.22037510656436
bullhead_city,2024-11-01,12.0,0,4852.323003915936,73.20971867007673
white_plains,2024-05-01,12.0,0,4851.84194488373,73.19906223358909
white_plains,2024-11-01,12.0,0,4851.766277017657,73.18840579710145
brownsville,2024-05-01,12.0,0,4850.59357598666,73.1777493606138
atlantic_city,2024-05-01,12.0,0,4850.145106298299,73.16709292412618
kansas_city,2024-05-01,12.0,0,4850.112688409842,73.15643648763853
st._thomas_island,2024-05-01,12.0,0,4850.0154360445285,73.1457800511509
laredo,2024-11-01,12.0,0,4849.707483085835,73.13512361466326
scottsdale,2024-11-01,12.0,0,4849.361734645651,73.12446717817562
bedford,2024-05-01,12.0,0,4849.242889312362,73.11381074168798
st._thomas_island,2024-11-01,12.0,0,4849.199673549662,73.10315430520035
laredo,2024-05-01,12.0,0,4848.902575606582,73.0924978687127
buffalo,2024-11-01,12.0,0,4848.85396131256,73.08184143222506
buffalo,2024-05-01,12.0,0,4848.767537104403,73.07118499573743
kendall-tamiami,2024-11-01,12.0,0,4848.735128423484,73.06052855924978
kansas_city,2024-11-01,12.0,0,4848.637903680399,73.04987212276215
van_nuys,2024-11-01,12.0,0,4848.610897153307,73.0392156862745
fairbanks,2024-05-01,12.0,0,4848.589292039933,73.02855924978687
bedford,2024-11-01,12.0,0,4848.519076086337,73.01790281329923
gulfport,2024-11-01,12.0,0,4848.454262262471,73.0072463768116
bullhead_city,2024-05-01,12.0,0,4848.394850351719,72.99658994032396
naples,2024-11-01,12.0,0,4848.33003818848,72.98593350383632
van_nuys,2024-05-01,12.0,0,4848.308434326597,72.97527706734867
tuscon,2024-11-01,12.0,0,4848.276028714266,72.96462063086105
tuscon,2024-05-01,12.0,0,4848.135606897054,72.9539641943734
kendall-tamiami,2024-05-01,12.0,0,4848.119404641399,72.94330775788576
scottsdale,2024-05-01,12.0,0,4848.070798199311,72.93265132139813
el_paso,2024-11-01,12.0,0,4847.989788545433,72.92199488491049
boca_raton,2024-11-01,12.0,0,4847.968186199681,72.91133844842285
jacksonville,2024-11-01,12.0,0,4847.8763773041255,72.90068201193522
columbus,2024-11-01,12.0,0,4847.860175914805,72.89002557544757
el_paso,2024-05-01,12.0,0,4847.806171674767,72.87936913895993
anchorage,2024-11-01,12.0,0,4847.784570147201,72.8687127024723
atlantic_city,2024-11-01,12.0,0,4847.730566749406,72.85805626598464
conroe,2024-11-01,12.0,0,4847.72516644271,72.84739982949702
conroe,2024-05-01,12.0,0,4847.617161572191,72.83674339300937
addison,2024-11-01,12.0,0,4847.5955608868435,72.82608695652173
windsor_locks,2024-11-01,12.0,0,4847.590160730543,72.8154305200341
jacksonville,2024-05-01,12.0,0,4847.584760580259,72.80477408354646
milwaukee,2024-05-01,12.0,0,4847.530759408303,72.79411764705883
alexandria,2024-05-01,12.0,0,4847.514559174023,72.78346121057119
burlington,2024-11-01,12.0,0,4847.509159107958,72.77280477408354
omaha,2024-05-01,12.0,0,4847.503759047909,72.76214833759592
bangor,2024-05-01,12.0,0,4847.471358813956,72.75149190110827
sarasota,2024-05-01,12.0,0,4847.465958796015,72.74083546462063
carlsbad,2024-05-01,12.0,0,4847.411958947489,72.730179028133
wilmington,2024-05-01,12.0,0,4847.390359176511,72.71952259164536
norfolk,2024-11-01,12.0,0,4847.374159411442,72.70886615515771
windsor_locks,2024-05-01,12.0,0,4847.363359598134,72.69288150042625
norfolk,2024-05-01,12.0,0,4847.363359598134,72.69288150042625
boca_raton,2024-05-01,12.0,0,4847.352559808895,72.6768968456948
naples,2024-05-01,12.0,0,4847.33636017015,72.66624040920716
aguadilla,2024-11-01,12.0,0,4847.325560441058,72.65558397271951
greenville,2024-05-01,12.0,0,4847.303961055067,72.64492753623189
midland,2024-05-01,12.0,0,4847.293161398167,72.62894288150042
greenville,2024-11-01,12.0,0,4847.293161398167,72.62894288150042
bangor,2024-11-01,12.0,0,4847.260762571819,72.61295822676897
louisville,2024-05-01,12.0,0,4847.255362788488,72.60230179028133
burlington,2024-05-01,12.0,0,4847.22836396203,72.5916453537937
indianapolis,2024-11-01,12.0,0,4847.222964214783,72.58098891730606
rochester,2024-11-01,12.0,0,4847.212164738342,72.57033248081841
wilmington,2024-11-01,12.0,0,4847.190565857634,72.55967604433079
midland,2024-11-01,12.0,0,4847.179766453368,72.54901960784314
fargo,2024-05-01,12.0,0,4847.147368384949,72.52770673486786
sugar_land,2024-11-01,12.0,0,4847.147368384949,72.52770673486786
boise,2024-11-01,12.0,0,4847.147368384949,72.52770673486786
pontiac,2024-11-01,12.0,0,4847.1257697929705,72.50639386189258
providence,2024-05-01,12.0,0,4847.120370160012,72.49573742540495
farmingdale,2024-11-01,12.0,0,4847.114970533067,72.4850809889173
pontiac,2024-05-01,12.0,0,4847.104171297234,72.47442455242967
houma,2024-05-01,12.0,0,4847.098771688335,72.46376811594203
vail,2024-11-01,12.0,0,4847.087972488592,72.44778346121056
yuma,2024-11-01,12.0,0,4847.087972488592,72.44778346121056
boise,2024-05-01,12.0,0,4847.082572897738,72.42114236999147
charleston,2024-11-01,12.0,0,4847.082572897738,72.42114236999147
casper,2024-05-01,12.0,0,4847.082572897738,72.42114236999147
savannah,2024-11-01,12.0,0,4847.066374161277,72.3998294970162
rochester,2024-05-01,12.0,0,4847.050175478952,72.38917306052855
broomdield-co,2024-05-01,12.0,0,4847.02317779537,72.37318840579711
savannah,2024-05-01,12.0,0,4847.02317779537,72.37318840579711
addison,2024-05-01,12.0,0,4847.017778276698,72.35720375106564
sugar_land,2024-05-01,12.0,0,4847.001579756778,72.346547314578
kenmore,2024-05-01,12.0,0,4846.996180262165,72.33589087809037
stuart,2024-05-01,12.0,0,4846.990780773574,72.32523444160273
oxford,2024-05-01,12.0,0,4846.974582343871,72.3145780051151
dallas-fort_worth,2024-11-01,12.0,0,4846.969182879341,72.29859335038363
spokane,2024-11-01,12.0,0,4846.969182879341,72.29859335038363
albany,2024-11-01,12.0,0,4846.936786218434,72.28260869565217
carlsbad,2024-11-01,12.0,0,4846.931386795999,72.26662404092072
greensboro,2024-11-01,12.0,0,4846.931386795999,72.26662404092072
vail,2024-05-01,12.0,0,4846.920587969184,72.24531116794543
saginlaw,2024-05-01,12.0,0,4846.920587969184,72.24531116794543
fargo,2024-11-01,12.0,0,4846.915188564795,72.22932651321398
aguadilla,2024-05-01,12.0,0,4846.90978916643,72.21334185848252
great_falls,2024-11-01,12.0,0,4846.90978916643,72.21334185848252
providence,2024-11-01,12.0,0,4846.90438977407,72.19735720375107
erie,2024-05-01,12.0,0,4846.893591007396,72.1760443307758
memphis,2024-05-01,12.0,0,4846.893591007396,72.1760443307758
camp_springs,2024-05-01,12.0,0,4846.893591007396,72.1760443307758
des_moines,2024-05-01,12.0,0,4846.88279226479,72.14407502131287
raleigh-durham,2024-11-01,12.0,0,4846.88279226479,72.14407502131287
dayton,2024-11-01,12.0,0,4846.88279226479,72.14407502131287
columbia,2024-11-01,12.0,0,4846.877392902504,72.11743393009378
bellingham,2024-11-01,12.0,0,4846.877392902504,72.11743393009378
toledo,2024-05-01,12.0,0,4846.871993546233,72.08546462063086
omaha,2024-11-01,12.0,0,4846.871993546233,72.08546462063086
bellingham,2024-05-01,12.0,0,4846.871993546233,72.08546462063086
green_bay,2024-11-01,12.0,0,4846.871993546233,72.08546462063086
fort_pierce,2024-11-01,12.0,0,4846.866594195986,72.05882352941177
great_falls,2024-05-01,12.0,0,4846.8611948517455,72.0428388746803
lexington_ky,2024-11-01,12.0,0,4846.8611948517455,72.0428388746803
west_hampton_beach,2024-05-01,12.0,0,4846.855795513519,72.02685421994885
rogers,2024-05-01,12.0,0,4846.8503961813085,72.01619778346121
wichita,2024-11-01,12.0,0,4846.84499685512,72.00021312872975
memphis,2024-11-01,12.0,0,4846.84499685512,72.00021312872975
grand_rapids,2024-05-01,12.0,0,4846.834198220771,71.96824381926685
friday_harbor,2024-05-01,12.0,0,4846.834198220771,71.96824381926685
stuart,2024-11-01,12.0,0,4846.834198220771,71.96824381926685
mesa,2024-11-01,12.0,0,4846.834198220771,71.96824381926685
morristown,2024-05-01,12.0,0,4846.8287989126275,71.94160272804774
south_bend,2024-05-01,12.0,0,4846.82339961049,71.92028985507247
broomdield-co,2024-11-01,12.0,0,4846.82339961049,71.92028985507247
kalispell,2024-05-01,12.0,0,4846.82339961049,71.92028985507247
sioux_falls,2024-11-01,12.0,0,4846.8126010242595,71.89364876385336
st._petersburg,2024-11-01,12.0,0,4846.8126010242595,71.89364876385336
des_moines,2024-11-01,12.0,0,4846.807201740175,71.87766410912191
minot,2024-05-01,12.0,0,4846.801802462097,71.86167945439045
san_bernardino,2024-11-01,12.0,0,4846.801802462097,71.86167945439045
erie,2024-11-01,12.0,0,4846.796403190033,71.845694799659
raleigh-durham,2024-05-01,12.0,0,4846.791003923983,71.82438192668373
scranton,2024-05-01,12.0,0,4846.791003923983,71.82438192668373
vail:eagle,2024-05-01,12.0,0,4846.791003923983,71.82438192668373
st._petersburg,2024-05-01,12.0,0,4846.785604663958,71.7924126172208
west_chicago,2024-11-01,12.0,0,4846.785604663958,71.7924126172208
baton_rouge,2024-05-01,12.0,0,4846.785604663958,71.7924126172208
spokane,2024-05-01,12.0,0,4846.780205409938,71.77109974424553
fort_pierce,2024-05-01,12.0,0,4846.774806161933,71.76044330775788
angleton,2024-05-01,12.0,0,4846.769406919943,71.74445865302643
milwaukee,2024-11-01,12.0,0,4846.769406919943,71.74445865302643
leesburg,2024-11-01,12.0,0,4846.764007683976,71.72314578005115
greensboro,2024-05-01,12.0,0,4846.764007683976,71.72314578005115
little_rock,2024-11-01,12.0,0,4846.758608454015,71.69650468883205
pensacola,2024-05-01,12.0,0,4846.758608454015,71.69650468883205
st._paul,2024-11-01,12.0,0,4846.758608454015,71.69650468883205
wichita,2024-05-01,12.0,0,4846.753209230069,71.66453537936914
moline,2024-11-01,12.0,0,4846.753209230069,71.66453537936914
tallahassee,2024-05-01,12.0,0,4846.753209230069,71.66453537936914
st._paul,2024-05-01,12.0,0,4846.747810012146,71.63789428815004
grant_county_airport,2024-05-01,12.0,0,4846.747810012146,71.63789428815004
st._thomas,2024-05-01,12.0,0,4846.742410800229,71.61658141517476
fort_worth,2024-11-01,12.0,0,4846.742410800229,71.61658141517476
sioux_falls,2024-05-01,12.0,0,4846.731612394439,71.58461210571186
toledo,2024-11-01,12.0,0,4846.731612394439,71.58461210571186
binghamton,2024-05-01,12.0,0,4846.731612394439,71.58461210571186
gary,2024-05-01,12.0,0,4846.731612394439,71.58461210571186
chicago-wheeling,2024-05-01,12.0,0,4846.726213200574,71.55264279624893
trenton,2024-05-01,12.0,0,4846.726213200574,71.55264279624893
dallas-fort_worth,2024-05-01,12.0,0,4846.720814012717,71.52600170502984
albuquerque,2024-05-01,12.0,0,4846.720814012717,71.52600170502984
rogers,2024-11-01,12.0,0,4846.720814012717,71.52600170502984
lakeland,2024-11-01,12.0,0,4846.715414830873,71.46739130434783
santa_ana,2024-11-01,12.0,0,4846.715414830873,71.46739130434783
casper,2024-11-01,12.0,0,4846.715414830873,71.46739130434783
chicago-wheeling,2024-11-01,12.0,0,4846.715414830873,71.46739130434783
north_kingstown,2024-11-01,12.0,0,4846.715414830873,71.46739130434783
springfield,2024-05-01,12.0,0,4846.715414830873,71.46739130434783
west_hampton_beach,2024-11-01,12.0,0,4846.715414830873,71.46739130434783
santa_teresa,2024-05-01,12.0,0,4846.715414830873,71.46739130434783
mesa,2024-05-01,12.0,0,4846.710015655043,71.41943734015345
bozeman,2024-11-01,12.0,0,4846.704616485237,71.39812446717816
myrtle_beach,2024-05-01,12.0,0,4846.704616485237,71.39812446717816
lexington_ky,2024-05-01,12.0,0,4846.704616485237,71.39812446717816
manchester,2024-05-01,12.0,0,4846.699217321438,71.35549872122762
nogales,2024-05-01,12.0,0,4846.699217321438,71.35549872122762
lakeland,2024-05-01,12.0,0,4846.699217321438,71.35549872122762
binghamton,2024-11-01,12.0,0,4846.699217321438,71.35549872122762
farmingdale,2024-05-01,12.0,0,4846.699217321438,71.35549872122762
richmond,2024-05-01,12.0,0,4846.693818163652,71.31287297527706
st._augustine_airport,2024-11-01,12.0,0,4846.693818163652,71.31287297527706
fort_wayne,2024-05-01,12.0,0,4846.693818163652,71.31287297527706
minot,2024-11-01,12.0,0,4846.688419011882,71.28623188405797
dayton,2024-05-01,12.0,0,4846.688419011882,71.28623188405797
fort_wayne,2024-11-01,12.0,0,4846.683019866134,71.25426257459505
jackson,2024-11-01,12.0,0,4846.683019866134,71.25426257459505
kona,2024-05-01,12.0,0,4846.683019866134,71.25426257459505
appleton,2024-05-01,12.0,0,4846.683019866134,71.25426257459505
fort_worth,2024-05-01,12.0,0,4846.677620726393,71.22229326513214
fairfield,2024-05-01,12.0,0,4846.677620726393,71.22229326513214
oklahoma_city,2024-05-01,12.0,0,4846.672221592666,71.20630861040068
corpus_christi,2024-05-01,12.0,0,4846.666822464962,71.18499573742541
holland,2024-05-01,12.0,0,4846.666822464962,71.18499573742541
marathon,2024-05-01,12.0,0,4846.666822464962,71.18499573742541
friday_harbor,2024-11-01,12.0,0,4846.661423343264,71.1583546462063
racine,2024-05-01,12.0,0,4846.661423343264,71.1583546462063
st._croix_island,2024-11-01,12.0,0,4846.656024227581,71.12105711849958
new_bedford,2024-11-01,12.0,0,4846.656024227581,71.12105711849958
birmingham,2024-05-01,12.0,0,4846.656024227581,71.12105711849958
tulsa,2024-05-01,12.0,0,4846.656024227581,71.12105711849958
louisville,2024-11-01,12.0,0,4846.656024227581,71.12105711849958
syracuse,2024-05-01,12.0,0,4846.650625117912,71.08375959079284
saratoga,2024-05-01,12.0,0,4846.650625117912,71.08375959079284
scranton,2024-11-01,12.0,0,4846.645226014266,71.04113384484229
kalispell,2024-11-01,12.0,0,4846.645226014266,71.04113384484229
niagara_falls,2024-05-01,12.0,0,4846.645226014266,71.04113384484229
port_clinton,2024-05-01,12.0,0,4846.645226014266,71.04113384484229
duluth,2024-05-01,12.0,0,4846.645226014266,71.04113384484229
brunswick,2024-11-01,12.0,0,4846.645226014266,71.04113384484229
grand_rapids,2024-11-01,12.0,0,4846.639826916627,70.97719522591646
monterey,2024-05-01,12.0,0,4846.639826916627,70.97719522591646
morristown,2024-11-01,12.0,0,4846.639826916627,70.97719522591646
portsmouth,2024-05-01,12.0,0,4846.639826916627,70.97719522591646
peoria,2024-05-01,12.0,0,4846.639826916627,70.97719522591646
west_chicago,2024-05-01,12.0,0,4846.639826916627,70.97719522591646
bozeman,2024-05-01,12.0,0,4846.634427825001,70.90260017050298
colorado_springs,2024-11-01,12.0,0,4846.634427825001,70.90260017050298
camp_springs,2024-11-01,12.0,0,4846.634427825001,70.90260017050298
ketchikan,2024-05-01,12.0,0,4846.634427825001,70.90260017050298
north_bend,2024-11-01,12.0,0,4846.634427825001,70.90260017050298
gary,2024-11-01,12.0,0,4846.634427825001,70.90260017050298
